origin_latitude,origin_longitude,destination_latitude,destination_longitude,distance
-37.7255,-72.23291,-36.814119,-73.066244,164226.0
-37.7255,-72.23291,-37.72436,-72.25464,2308.0
-37.7255,-72.23291,-36.78114,-73.080702,166173.0
-37.7255,-72.23291,-36.772954,-73.071221,167204.0
-37.7255,-72.23291,-37.016634,-72.988122,152663.5
-37.7255,-72.23291,-36.604363,-72.07464,154293.5
-37.7255,-72.23291,-37.452955,-72.333208,37053.0
-37.7255,-72.23291,-36.972856,-73.160925,189738.0
-37.7255,-72.23291,-36.811893,-72.988571,156390.0
-37.7255,-72.23291,-36.812068,-72.9877,156138.0
-37.7255,-72.23291,-36.593861,-72.109889,146919.0
-37.7255,-72.23291,-36.822218,-73.023208,159618.0
-37.7255,-72.23291,-36.82763,-73.124922,172182.5
-37.7255,-72.23291,-36.741944,-73.089538,170989.0
-37.7255,-72.23291,-36.772319,-73.069426,167377.0
-37.7255,-72.23291,-36.765724,-73.11586,170016.0
-37.7255,-72.23291,-36.773458,-73.068346,167482.0
-37.7255,-72.23291,-37.459261,-72.325544,34381.0
-37.7255,-72.23291,-36.826386,-73.0065,158528.0
-37.7255,-72.23291,-36.81699,-72.998512,158549.0
-37.7255,-72.23291,-36.598015,-72.112228,146447.0
-37.7255,-72.23291,-36.978472,-73.175111,189554.0
-37.7255,-72.23291,-36.948777,-73.155829,187075.0
-37.7255,-72.23291,-36.813056,-72.989,156094.0
-37.7255,-72.23291,-36.81399,-72.98693,155922.0
-37.7255,-72.23291,-37.174398,-72.95592,118430.0
-37.7255,-72.23291,-36.771389,-73.072139,167119.0
-37.7255,-72.23291,-36.9788,-72.964362,153838.5
-37.7255,-72.23291,-37.219722,-72.385389,69672.0
-37.7255,-72.23291,-36.976381,-73.17241,189580.0
-37.7255,-72.23291,-36.608158,-72.113073,146047.0
-37.7255,-72.23291,-36.820135,-73.04439,161747.0
-37.7255,-72.23291,-37.49783,-72.68415,67129.0
-37.7255,-72.23291,-36.781226,-73.080261,166371.0
-37.7255,-72.23291,-36.757782,-73.086693,168716.0
-37.7255,-72.23291,-36.764554,-73.085437,168551.0
-37.7255,-72.23291,-37.488665,-72.286309,35569.0
-37.7255,-72.23291,-36.707021,-72.271667,127402.0
-37.7255,-72.23291,-37.064173,-73.142886,199117.0
-37.7255,-72.23291,-36.852045,-73.132642,174011.0
-37.7255,-72.23291,-36.84693,-73.13719,174015.0
-37.7255,-72.23291,-36.787814,-73.080803,167204.0
-37.7255,-72.23291,-36.971103,-73.168196,188256.0
-37.7255,-72.23291,-36.767422,-73.170858,174329.0
-37.7255,-72.23291,-36.799591,-73.109519,169840.0
-37.7255,-72.23291,-36.77148,-73.071198,167277.0
-37.7255,-72.23291,-36.852506,-73.13176,176428.0
-37.7255,-72.23291,-36.832423,-73.105238,169871.0
-37.7255,-72.23291,-36.821515,-73.027222,160044.0
-37.7255,-72.23291,-36.858627,-73.139144,175276.0
-37.7255,-72.23291,-36.77338,-73.072289,166969.0
-37.7255,-72.23291,-36.613731,-72.075998,149006.0
-37.7255,-72.23291,-36.740205,-73.091431,171212.0
-37.7255,-72.23291,-36.774248,-73.070751,167133.0
-37.7255,-72.23291,-36.768661,-73.075894,167298.0
-37.7255,-72.23291,-36.7834,-73.038287,165174.0
-36.865028,-73.140282,-37.509578,-72.324378,148786.5
-36.865028,-73.140282,-37.721883,-72.242093,176651.0
-36.865028,-73.140282,-36.771816,-73.072289,17066.0
-36.865028,-73.140282,-36.76757,-73.170556,22510.0
-36.865028,-73.140282,-36.609082,-72.089984,111462.0
-36.865028,-73.140282,-36.740363,-73.086466,21058.0
-36.865028,-73.140282,-36.819024,-73.015189,15966.0
-36.865028,-73.140282,-36.61102,-72.14123,110921.0
-36.865028,-73.140282,-36.770144,-73.070805,17741.0
-36.865028,-73.140282,-36.781749,-73.04948,16030.0
-36.865028,-73.140282,-36.816597,-73.052815,13743.5
-36.865028,-73.140282,-36.772283,-73.072209,17051.0
-36.865028,-73.140282,-36.770272,-73.112648,18179.5
-36.865028,-73.140282,-36.606583,-72.093361,116143.0
-36.865028,-73.140282,-37.588438,-72.522636,125474.0
-36.865028,-73.140282,-36.812569,-72.98646,22782.0
-36.865028,-73.140282,-36.812439,-72.984494,22552.0
-36.865028,-73.140282,-37.50773,-72.65855,109720.0
-36.865028,-73.140282,-36.768983,-73.065041,17569.0
-36.865028,-73.140282,-36.72478,-73.11698,23525.5
-36.865028,-73.140282,-37.064816,-73.143376,26020.0
-36.865028,-73.140282,-36.776402,-73.070793,16594.0
-36.865028,-73.140282,-37.494738,-72.689428,105963.0
-36.865028,-73.140282,-36.98703,-73.154185,17429.0
-36.865028,-73.140282,-37.45165,-72.31711,141818.0
-36.865028,-73.140282,-37.585296,-72.530171,124768.0
-36.865028,-73.140282,-36.76041757605908,-73.11913649598887,18703.5
-36.865028,-73.140282,-36.813251,-72.986397,22819.0
-36.865028,-73.140282,-36.58806,-72.109159,110957.0
-36.865028,-73.140282,-36.813446,-72.988075,22949.0
-36.865028,-73.140282,-37.7255,-72.23291,177403.0
-36.865028,-73.140282,-36.865028,-73.140282,0.0
-36.865028,-73.140282,-36.812021,-72.98557,22685.0
-36.865028,-73.140282,-36.740686,-73.100096,21401.0
-36.865028,-73.140282,-36.768515,-73.070135,17922.0
-36.865028,-73.140282,-36.807167,-73.059194,15495.5
-36.865028,-73.140282,-37.497405,-72.690595,106231.0
-36.865028,-73.140282,-37.171998,-72.941238,56422.5
-36.865028,-73.140282,-36.773099,-73.070813,17237.0
-36.865028,-73.140282,-37.46511,-72.35953,141662.0
-36.865028,-73.140282,-37.724711,-72.243313,176546.0
-36.865028,-73.140282,-36.757002,-73.086109,18863.0
-36.865028,-73.140282,-36.817257,-73.056558,13000.0
-36.865028,-73.140282,-36.609129,-72.081673,112154.0
-36.865028,-73.140282,-36.83075,-73.043832,12707.0
-36.865028,-73.140282,-37.506428,-72.676097,108688.0
-36.865028,-73.140282,-37.730837,-72.230996,177883.0
-36.865028,-73.140282,-36.771171,-73.068304,17622.0
-36.865028,-73.140282,-36.623575,-72.145592,106148.0
-36.865028,-73.140282,-36.789249,-73.086064,14202.0
-36.865028,-73.140282,-36.780194,-73.039472,16788.0
-36.865028,-73.140282,-36.817249,-73.005116,21924.0
-36.865028,-73.140282,-36.583027,-72.064305,119656.0
-36.865028,-73.140282,-36.814119,-73.066244,13720.0
-36.865028,-73.140282,-37.72436,-72.25464,175247.0
-36.865028,-73.140282,-36.78114,-73.080702,16159.0
-36.865028,-73.140282,-36.772954,-73.071221,17190.0
-36.865028,-73.140282,-37.016634,-72.988122,36623.0
-36.865028,-73.140282,-36.604363,-72.07464,117675.5
-36.865028,-73.140282,-37.452955,-72.333208,138828.0
-36.865028,-73.140282,-36.972856,-73.160925,16559.0
-36.865028,-73.140282,-36.811893,-72.988571,23348.0
-36.865028,-73.140282,-36.812068,-72.9877,23096.0
-36.865028,-73.140282,-36.593861,-72.109889,110301.0
-36.865028,-73.140282,-36.822218,-73.023208,15626.0
-36.865028,-73.140282,-36.82763,-73.124922,6976.0
-36.865028,-73.140282,-36.741944,-73.089538,20975.0
-36.865028,-73.140282,-36.772319,-73.069426,17363.0
-36.865028,-73.140282,-36.765724,-73.11586,18446.5
-36.865028,-73.140282,-36.773458,-73.068346,17468.0
-36.865028,-73.140282,-37.459261,-72.325544,138770.0
-36.865028,-73.140282,-36.826386,-73.0065,20145.0
-36.865028,-73.140282,-36.81699,-72.998512,22619.0
-36.865028,-73.140282,-36.598015,-72.112228,109829.0
-36.865028,-73.140282,-36.978472,-73.175111,16375.0
-36.865028,-73.140282,-36.948777,-73.155829,13896.0
-36.865028,-73.140282,-36.813056,-72.989,23052.0
-36.865028,-73.140282,-36.81399,-72.98693,22880.0
-36.865028,-73.140282,-37.174398,-72.95592,56236.0
-36.865028,-73.140282,-36.771389,-73.072139,17105.0
-36.865028,-73.140282,-36.9788,-72.964362,30988.0
-36.865028,-73.140282,-37.219722,-72.385389,109647.0
-36.865028,-73.140282,-36.976381,-73.17241,16401.0
-36.865028,-73.140282,-36.608158,-72.113073,109429.0
-36.865028,-73.140282,-36.820135,-73.04439,12977.0
-36.865028,-73.140282,-37.49783,-72.68415,106863.0
-36.865028,-73.140282,-36.781226,-73.080261,16357.0
-36.865028,-73.140282,-36.757782,-73.086693,18702.0
-36.865028,-73.140282,-36.764554,-73.085437,18537.0
-36.865028,-73.140282,-37.488665,-72.286309,145412.0
-36.865028,-73.140282,-36.707021,-72.271667,103631.0
-36.865028,-73.140282,-37.064173,-73.142886,25938.0
-36.865028,-73.140282,-36.852045,-73.132642,2049.0
-36.865028,-73.140282,-36.84693,-73.13719,3022.0
-36.865028,-73.140282,-36.787814,-73.080803,15723.0
-36.865028,-73.140282,-36.971103,-73.168196,15077.0
-36.865028,-73.140282,-36.767422,-73.170858,22517.0
-36.865028,-73.140282,-36.799591,-73.109519,14146.0
-36.865028,-73.140282,-36.77148,-73.071198,17263.0
-36.865028,-73.140282,-36.852506,-73.13176,3249.0
-36.865028,-73.140282,-36.832423,-73.105238,7574.0
-36.865028,-73.140282,-36.821515,-73.027222,15341.0
-36.865028,-73.140282,-36.858627,-73.139144,771.0
-36.865028,-73.140282,-36.77338,-73.072289,16955.0
-36.865028,-73.140282,-36.613731,-72.075998,112388.0
-36.865028,-73.140282,-36.740205,-73.091431,21198.0
-36.865028,-73.140282,-36.774248,-73.070751,17119.0
-36.865028,-73.140282,-36.768661,-73.075894,17284.0
-36.865028,-73.140282,-36.7834,-73.038287,17056.0
-36.812021,-72.98557,-37.509578,-72.324378,127475.5
-36.812021,-72.98557,-37.721883,-72.242093,155340.0
-36.812021,-72.98557,-36.771816,-73.072289,12461.0
-36.812021,-72.98557,-36.76757,-73.170556,19703.0
-36.812021,-72.98557,-36.609082,-72.089984,100688.0
-36.812021,-72.98557,-36.740363,-73.086466,16453.0
-36.812021,-72.98557,-36.819024,-73.015189,4110.0
-36.812021,-72.98557,-36.61102,-72.14123,100147.0
-36.812021,-72.98557,-36.770144,-73.070805,13136.0
-36.812021,-72.98557,-36.781749,-73.04948,11705.0
-36.812021,-72.98557,-36.816597,-73.052815,8457.0
-36.812021,-72.98557,-36.772283,-73.072209,12446.0
-36.812021,-72.98557,-36.770272,-73.112648,15130.0
-36.812021,-72.98557,-36.606583,-72.093361,105369.0
-36.812021,-72.98557,-37.588438,-72.522636,148141.0
-36.812021,-72.98557,-36.812569,-72.98646,179.0
-36.812021,-72.98557,-36.812439,-72.984494,295.0
-36.812021,-72.98557,-37.50773,-72.65855,121282.75
-36.812021,-72.98557,-36.768983,-73.065041,12964.0
-36.812021,-72.98557,-36.72478,-73.11698,20476.0
-36.812021,-72.98557,-37.064816,-73.143376,44580.0
-36.812021,-72.98557,-36.776402,-73.070793,11989.0
-36.812021,-72.98557,-37.494738,-72.689428,108558.0
-36.812021,-72.98557,-36.98703,-73.154185,35989.0
-36.812021,-72.98557,-37.45165,-72.31711,120507.0
-36.812021,-72.98557,-37.585296,-72.530171,147435.0
-36.812021,-72.98557,-36.76041757605908,-73.11913649598887,15654.0
-36.812021,-72.98557,-36.813251,-72.986397,216.0
-36.812021,-72.98557,-36.58806,-72.109159,100183.0
-36.812021,-72.98557,-36.813446,-72.988075,346.0
-36.812021,-72.98557,-37.7255,-72.23291,156092.0
-36.812021,-72.98557,-36.865028,-73.140282,21623.0
-36.812021,-72.98557,-36.812021,-72.98557,0.0
-36.812021,-72.98557,-36.740686,-73.100096,16796.0
-36.812021,-72.98557,-36.768515,-73.070135,13317.0
-36.812021,-72.98557,-36.807167,-73.059194,9318.0
-36.812021,-72.98557,-37.497405,-72.690595,108826.0
-36.812021,-72.98557,-37.171998,-72.941238,59017.5
-36.812021,-72.98557,-36.773099,-73.070813,12632.0
-36.812021,-72.98557,-37.46511,-72.35953,120351.0
-36.812021,-72.98557,-37.724711,-72.243313,155235.0
-36.812021,-72.98557,-36.757002,-73.086109,14258.0
-36.812021,-72.98557,-36.817257,-73.056558,8681.0
-36.812021,-72.98557,-36.609129,-72.081673,101380.0
-36.812021,-72.98557,-36.83075,-73.043832,8659.0
-36.812021,-72.98557,-37.506428,-72.676097,111283.0
-36.812021,-72.98557,-37.730837,-72.230996,156572.0
-36.812021,-72.98557,-36.771171,-73.068304,13017.0
-36.812021,-72.98557,-36.623575,-72.145592,95374.0
-36.812021,-72.98557,-36.789249,-73.086064,13440.0
-36.812021,-72.98557,-36.780194,-73.039472,10333.0
-36.812021,-72.98557,-36.817249,-73.005116,3271.0
-36.812021,-72.98557,-36.583027,-72.064305,108882.0
-36.812021,-72.98557,-36.814119,-73.066244,9607.0
-36.812021,-72.98557,-37.72436,-72.25464,153936.0
-36.812021,-72.98557,-36.78114,-73.080702,11554.0
-36.812021,-72.98557,-36.772954,-73.071221,12585.0
-36.812021,-72.98557,-37.016634,-72.988122,39218.0
-36.812021,-72.98557,-36.604363,-72.07464,106901.5
-36.812021,-72.98557,-37.452955,-72.333208,117517.0
-36.812021,-72.98557,-36.972856,-73.160925,35119.0
-36.812021,-72.98557,-36.811893,-72.988571,737.0
-36.812021,-72.98557,-36.812068,-72.9877,493.0
-36.812021,-72.98557,-36.593861,-72.109889,99527.0
-36.812021,-72.98557,-36.822218,-73.023208,4999.0
-36.812021,-72.98557,-36.82763,-73.124922,17563.5
-36.812021,-72.98557,-36.741944,-73.089538,16370.0
-36.812021,-72.98557,-36.772319,-73.069426,12758.0
-36.812021,-72.98557,-36.765724,-73.11586,15397.0
-36.812021,-72.98557,-36.773458,-73.068346,12863.0
-36.812021,-72.98557,-37.459261,-72.325544,117459.0
-36.812021,-72.98557,-36.826386,-73.0065,3909.0
-36.812021,-72.98557,-36.81699,-72.998512,3930.0
-36.812021,-72.98557,-36.598015,-72.112228,99055.0
-36.812021,-72.98557,-36.978472,-73.175111,34935.0
-36.812021,-72.98557,-36.948777,-73.155829,32456.0
-36.812021,-72.98557,-36.813056,-72.989,449.0
-36.812021,-72.98557,-36.81399,-72.98693,277.0
-36.812021,-72.98557,-37.174398,-72.95592,58831.0
-36.812021,-72.98557,-36.771389,-73.072139,12500.0
-36.812021,-72.98557,-36.9788,-72.964362,33583.0
-36.812021,-72.98557,-37.219722,-72.385389,88336.0
-36.812021,-72.98557,-36.976381,-73.17241,34961.0
-36.812021,-72.98557,-36.608158,-72.113073,98655.0
-36.812021,-72.98557,-36.820135,-73.04439,7128.0
-36.812021,-72.98557,-37.49783,-72.68415,109458.0
-36.812021,-72.98557,-36.781226,-73.080261,11752.0
-36.812021,-72.98557,-36.757782,-73.086693,14097.0
-36.812021,-72.98557,-36.764554,-73.085437,13932.0
-36.812021,-72.98557,-37.488665,-72.286309,124101.0
-36.812021,-72.98557,-36.707021,-72.271667,92857.0
-36.812021,-72.98557,-37.064173,-73.142886,44498.0
-36.812021,-72.98557,-36.852045,-73.132642,19392.0
-36.812021,-72.98557,-36.84693,-73.13719,19396.0
-36.812021,-72.98557,-36.787814,-73.080803,12585.0
-36.812021,-72.98557,-36.971103,-73.168196,33637.0
-36.812021,-72.98557,-36.767422,-73.170858,19710.0
-36.812021,-72.98557,-36.799591,-73.109519,15221.0
-36.812021,-72.98557,-36.77148,-73.071198,12658.0
-36.812021,-72.98557,-36.852506,-73.13176,21809.0
-36.812021,-72.98557,-36.832423,-73.105238,15252.0
-36.812021,-72.98557,-36.821515,-73.027222,5425.0
-36.812021,-72.98557,-36.858627,-73.139144,20657.0
-36.812021,-72.98557,-36.77338,-73.072289,12350.0
-36.812021,-72.98557,-36.613731,-72.075998,101614.0
-36.812021,-72.98557,-36.740205,-73.091431,16593.0
-36.812021,-72.98557,-36.774248,-73.070751,12514.0
-36.812021,-72.98557,-36.768661,-73.075894,12679.0
-36.812021,-72.98557,-36.7834,-73.038287,10555.0
-36.740686,-73.100096,-37.509578,-72.324378,142594.5
-36.740686,-73.100096,-37.721883,-72.242093,170459.0
-36.740686,-73.100096,-36.771816,-73.072289,5328.0
-36.740686,-73.100096,-36.76757,-73.170556,10164.0
-36.740686,-73.100096,-36.609082,-72.089984,101489.0
-36.740686,-73.100096,-36.740363,-73.086466,1886.0
-36.740686,-73.100096,-36.819024,-73.015189,14154.0
-36.740686,-73.100096,-36.61102,-72.14123,100948.0
-36.740686,-73.100096,-36.770144,-73.070805,6274.0
-36.740686,-73.100096,-36.781749,-73.04948,9331.0
-36.740686,-73.100096,-36.816597,-73.052815,10324.0
-36.740686,-73.100096,-36.772283,-73.072209,5391.0
-36.740686,-73.100096,-36.770272,-73.112648,7146.0
-36.740686,-73.100096,-36.606583,-72.093361,106170.0
-36.740686,-73.100096,-37.588438,-72.522636,146882.0
-36.740686,-73.100096,-36.812569,-72.98646,16590.0
-36.740686,-73.100096,-36.812439,-72.984494,16360.0
-36.740686,-73.100096,-37.50773,-72.65855,114750.0
-36.740686,-73.100096,-36.768983,-73.065041,6102.0
-36.740686,-73.100096,-36.72478,-73.11698,3931.0
-36.740686,-73.100096,-37.064816,-73.143376,41894.0
-36.740686,-73.100096,-36.776402,-73.070793,6360.0
-36.740686,-73.100096,-37.494738,-72.689428,110993.0
-36.740686,-73.100096,-36.98703,-73.154185,33303.0
-36.740686,-73.100096,-37.45165,-72.31711,135626.0
-36.740686,-73.100096,-37.585296,-72.530171,146176.0
-36.740686,-73.100096,-36.76041757605908,-73.11913649598887,7670.0
-36.740686,-73.100096,-36.813251,-72.986397,16627.0
-36.740686,-73.100096,-36.58806,-72.109159,100984.0
-36.740686,-73.100096,-36.813446,-72.988075,16757.0
-36.740686,-73.100096,-37.7255,-72.23291,171211.0
-36.740686,-73.100096,-36.865028,-73.140282,18937.0
-36.740686,-73.100096,-36.812021,-72.98557,16493.0
-36.740686,-73.100096,-36.740686,-73.100096,0.0
-36.740686,-73.100096,-36.768515,-73.070135,6455.0
-36.740686,-73.100096,-36.807167,-73.059194,10532.0
-36.740686,-73.100096,-37.497405,-72.690595,111261.0
-36.740686,-73.100096,-37.171998,-72.941238,61452.5
-36.740686,-73.100096,-36.773099,-73.070813,5577.0
-36.740686,-73.100096,-37.46511,-72.35953,135470.0
-36.740686,-73.100096,-37.724711,-72.243313,170354.0
-36.740686,-73.100096,-36.757002,-73.086109,3280.0
-36.740686,-73.100096,-36.817257,-73.056558,10548.0
-36.740686,-73.100096,-36.609129,-72.081673,102181.0
-36.740686,-73.100096,-36.83075,-73.043832,12111.75
-36.740686,-73.100096,-37.506428,-72.676097,113718.0
-36.740686,-73.100096,-37.730837,-72.230996,171691.0
-36.740686,-73.100096,-36.771171,-73.068304,5554.0
-36.740686,-73.100096,-36.623575,-72.145592,96175.0
-36.740686,-73.100096,-36.789249,-73.086064,6550.0
-36.740686,-73.100096,-36.780194,-73.039472,10089.0
-36.740686,-73.100096,-36.817249,-73.005116,15732.0
-36.740686,-73.100096,-36.583027,-72.064305,109683.0
-36.740686,-73.100096,-36.814119,-73.066244,10247.25
-36.740686,-73.100096,-37.72436,-72.25464,169055.0
-36.740686,-73.100096,-36.78114,-73.080702,5138.0
-36.740686,-73.100096,-36.772954,-73.071221,5530.0
-36.740686,-73.100096,-37.016634,-72.988122,41653.0
-36.740686,-73.100096,-36.604363,-72.07464,107702.5
-36.740686,-73.100096,-37.452955,-72.333208,132636.0
-36.740686,-73.100096,-36.972856,-73.160925,32433.0
-36.740686,-73.100096,-36.811893,-72.988571,17156.0
-36.740686,-73.100096,-36.812068,-72.9877,16904.0
-36.740686,-73.100096,-36.593861,-72.109889,100328.0
-36.740686,-73.100096,-36.822218,-73.023208,12868.0
-36.740686,-73.100096,-36.82763,-73.124922,14877.5
-36.740686,-73.100096,-36.741944,-73.089538,1526.0
-36.740686,-73.100096,-36.772319,-73.069426,5625.0
-36.740686,-73.100096,-36.765724,-73.11586,7413.0
-36.740686,-73.100096,-36.773458,-73.068346,5730.0
-36.740686,-73.100096,-37.459261,-72.325544,132578.0
-36.740686,-73.100096,-36.826386,-73.0065,13953.0
-36.740686,-73.100096,-36.81699,-72.998512,16427.0
-36.740686,-73.100096,-36.598015,-72.112228,99856.0
-36.740686,-73.100096,-36.978472,-73.175111,32249.0
-36.740686,-73.100096,-36.948777,-73.155829,29770.0
-36.740686,-73.100096,-36.813056,-72.989,16860.0
-36.740686,-73.100096,-36.81399,-72.98693,16688.0
-36.740686,-73.100096,-37.174398,-72.95592,61266.0
-36.740686,-73.100096,-36.771389,-73.072139,5367.0
-36.740686,-73.100096,-36.9788,-72.964362,36018.0
-36.740686,-73.100096,-37.219722,-72.385389,103455.0
-36.740686,-73.100096,-36.976381,-73.17241,32275.0
-36.740686,-73.100096,-36.608158,-72.113073,99456.0
-36.740686,-73.100096,-36.820135,-73.04439,10515.0
-36.740686,-73.100096,-37.49783,-72.68415,111893.0
-36.740686,-73.100096,-36.781226,-73.080261,5190.0
-36.740686,-73.100096,-36.757782,-73.086693,3119.0
-36.740686,-73.100096,-36.764554,-73.085437,3333.0
-36.740686,-73.100096,-37.488665,-72.286309,139220.0
-36.740686,-73.100096,-36.707021,-72.271667,93658.0
-36.740686,-73.100096,-37.064173,-73.142886,41812.0
-36.740686,-73.100096,-36.852045,-73.132642,16706.0
-36.740686,-73.100096,-36.84693,-73.13719,16710.0
-36.740686,-73.100096,-36.787814,-73.080803,6255.0
-36.740686,-73.100096,-36.971103,-73.168196,30951.0
-36.740686,-73.100096,-36.767422,-73.170858,10171.0
-36.740686,-73.100096,-36.799591,-73.109519,12535.0
-36.740686,-73.100096,-36.77148,-73.071198,5525.0
-36.740686,-73.100096,-36.852506,-73.13176,19123.0
-36.740686,-73.100096,-36.832423,-73.105238,12566.0
-36.740686,-73.100096,-36.821515,-73.027222,12762.0
-36.740686,-73.100096,-36.858627,-73.139144,17971.0
-36.740686,-73.100096,-36.77338,-73.072289,5589.0
-36.740686,-73.100096,-36.613731,-72.075998,102415.0
-36.740686,-73.100096,-36.740205,-73.091431,1352.0
-36.740686,-73.100096,-36.774248,-73.070751,5753.0
-36.740686,-73.100096,-36.768661,-73.075894,4706.0
-36.740686,-73.100096,-36.7834,-73.038287,10357.0
-36.768515,-73.070135,-37.509578,-72.324378,140777.5
-36.768515,-73.070135,-37.721883,-72.242093,168642.0
-36.768515,-73.070135,-36.771816,-73.072289,1016.0
-36.768515,-73.070135,-36.76757,-73.170556,11696.0
-36.768515,-73.070135,-36.609082,-72.089984,103664.0
-36.768515,-73.070135,-36.740363,-73.086466,4870.0
-36.768515,-73.070135,-36.819024,-73.015189,12337.0
-36.768515,-73.070135,-36.61102,-72.14123,103123.0
-36.768515,-73.070135,-36.770144,-73.070805,267.0
-36.768515,-73.070135,-36.781749,-73.04948,7514.0
-36.768515,-73.070135,-36.816597,-73.052815,8507.0
-36.768515,-73.070135,-36.772283,-73.072209,1079.0
-36.768515,-73.070135,-36.770272,-73.112648,7123.0
-36.768515,-73.070135,-36.606583,-72.093361,108345.0
-36.768515,-73.070135,-37.588438,-72.522636,145065.0
-36.768515,-73.070135,-36.812569,-72.98646,14773.0
-36.768515,-73.070135,-36.812439,-72.984494,14543.0
-36.768515,-73.070135,-37.50773,-72.65855,112933.0
-36.768515,-73.070135,-36.768983,-73.065041,1790.0
-36.768515,-73.070135,-36.72478,-73.11698,8385.0
-36.768515,-73.070135,-37.064816,-73.143376,40077.0
-36.768515,-73.070135,-36.776402,-73.070793,2048.0
-36.768515,-73.070135,-37.494738,-72.689428,109176.0
-36.768515,-73.070135,-36.98703,-73.154185,31486.0
-36.768515,-73.070135,-37.45165,-72.31711,133809.0
-36.768515,-73.070135,-37.585296,-72.530171,144359.0
-36.768515,-73.070135,-36.76041757605908,-73.11913649598887,7647.0
-36.768515,-73.070135,-36.813251,-72.986397,14810.0
-36.768515,-73.070135,-36.58806,-72.109159,103159.0
-36.768515,-73.070135,-36.813446,-72.988075,14940.0
-36.768515,-73.070135,-37.7255,-72.23291,169394.0
-36.768515,-73.070135,-36.865028,-73.140282,17120.0
-36.768515,-73.070135,-36.812021,-72.98557,14676.0
-36.768515,-73.070135,-36.740686,-73.100096,6009.0
-36.768515,-73.070135,-36.768515,-73.070135,0.0
-36.768515,-73.070135,-36.807167,-73.059194,8715.0
-36.768515,-73.070135,-37.497405,-72.690595,109444.0
-36.768515,-73.070135,-37.171998,-72.941238,59635.5
-36.768515,-73.070135,-36.773099,-73.070813,1265.0
-36.768515,-73.070135,-37.46511,-72.35953,133653.0
-36.768515,-73.070135,-37.724711,-72.243313,168537.0
-36.768515,-73.070135,-36.757002,-73.086109,3138.0
-36.768515,-73.070135,-36.817257,-73.056558,8731.0
-36.768515,-73.070135,-36.609129,-72.081673,104356.0
-36.768515,-73.070135,-36.83075,-73.043832,10294.75
-36.768515,-73.070135,-37.506428,-72.676097,111901.0
-36.768515,-73.070135,-37.730837,-72.230996,169874.0
-36.768515,-73.070135,-36.771171,-73.068304,1242.0
-36.768515,-73.070135,-36.623575,-72.145592,98350.0
-36.768515,-73.070135,-36.789249,-73.086064,5854.0
-36.768515,-73.070135,-36.780194,-73.039472,8272.0
-36.768515,-73.070135,-36.817249,-73.005116,13915.0
-36.768515,-73.070135,-36.583027,-72.064305,111858.0
-36.768515,-73.070135,-36.814119,-73.066244,8329.0
-36.768515,-73.070135,-37.72436,-72.25464,167238.0
-36.768515,-73.070135,-36.78114,-73.080702,3547.0
-36.768515,-73.070135,-36.772954,-73.071221,1218.0
-36.768515,-73.070135,-37.016634,-72.988122,39836.0
-36.768515,-73.070135,-36.604363,-72.07464,109877.5
-36.768515,-73.070135,-37.452955,-72.333208,130819.0
-36.768515,-73.070135,-36.972856,-73.160925,30616.0
-36.768515,-73.070135,-36.811893,-72.988571,15339.0
-36.768515,-73.070135,-36.812068,-72.9877,15087.0
-36.768515,-73.070135,-36.593861,-72.109889,102503.0
-36.768515,-73.070135,-36.822218,-73.023208,11051.0
-36.768515,-73.070135,-36.82763,-73.124922,13060.5
-36.768515,-73.070135,-36.741944,-73.089538,5337.0
-36.768515,-73.070135,-36.772319,-73.069426,1313.0
-36.768515,-73.070135,-36.765724,-73.11586,7390.0
-36.768515,-73.070135,-36.773458,-73.068346,1418.0
-36.768515,-73.070135,-37.459261,-72.325544,130761.0
-36.768515,-73.070135,-36.826386,-73.0065,12136.0
-36.768515,-73.070135,-36.81699,-72.998512,14610.0
-36.768515,-73.070135,-36.598015,-72.112228,102031.0
-36.768515,-73.070135,-36.978472,-73.175111,30432.0
-36.768515,-73.070135,-36.948777,-73.155829,27953.0
-36.768515,-73.070135,-36.813056,-72.989,15043.0
-36.768515,-73.070135,-36.81399,-72.98693,14871.0
-36.768515,-73.070135,-37.174398,-72.95592,59449.0
-36.768515,-73.070135,-36.771389,-73.072139,1055.0
-36.768515,-73.070135,-36.9788,-72.964362,34201.0
-36.768515,-73.070135,-37.219722,-72.385389,101638.0
-36.768515,-73.070135,-36.976381,-73.17241,30458.0
-36.768515,-73.070135,-36.608158,-72.113073,101631.0
-36.768515,-73.070135,-36.820135,-73.04439,8698.0
-36.768515,-73.070135,-37.49783,-72.68415,110076.0
-36.768515,-73.070135,-36.781226,-73.080261,3745.0
-36.768515,-73.070135,-36.757782,-73.086693,2977.0
-36.768515,-73.070135,-36.764554,-73.085437,3145.0
-36.768515,-73.070135,-37.488665,-72.286309,137403.0
-36.768515,-73.070135,-36.707021,-72.271667,95833.0
-36.768515,-73.070135,-37.064173,-73.142886,39995.0
-36.768515,-73.070135,-36.852045,-73.132642,14889.0
-36.768515,-73.070135,-36.84693,-73.13719,14893.0
-36.768515,-73.070135,-36.787814,-73.080803,4578.0
-36.768515,-73.070135,-36.971103,-73.168196,29134.0
-36.768515,-73.070135,-36.767422,-73.170858,11703.0
-36.768515,-73.070135,-36.799591,-73.109519,10718.0
